Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min],Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min],Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min],Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min],Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min],Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min],Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
1836.745861,0.344643559,0.000309396,-0.002112245,0,4955179.693,1533.110494,1.454706666,-0.055614886,3232.108653,0.005551586,1223.398609,25.00177765,1.34E-06,-69.1185655,6.619251492,0.446799403,0.000165263,-0.006908149,0,14850085.32,2454.166967,1.011323793,0.026070325,6050.967812,0.016718604,1209.012099,25.00177765,2.06E-06,-204.917305,30.62961941,0.650165407,0.000129944,-0.018124798,0,24747390.99,3215.763454,0.7343362,0.054773748,7695.6503,0.004075413,1174.605339,25.00177765,2.14E-06,-331.8094178,52.97276103,0.862708876,0.000109425,-0.029257426,0,34643302.76,3790.842222,0.58515224,0.097484491,9138.682311,0.005457261,1160.483185,25.00177765,2.05E-06,-458.9481521,70.83941468,1.064102999,9.94E-05,-0.032057506,0,44539945.09,4428.757042,0.472412911,0.117444033,10056.98544,0.025621266,1165.875635,25.00177765,2.28E-06,-592.8181195,101.7149792,1.316559397,8.94E-05,-0.022788292,0,54436363.3,4865.60543,0.408652032,0.126036223,11187.99378,0.014560901,1138.01682,25.00177765,2.19E-06,-707.2420912,119.3215341,1.599113351,8.43E-05,-0.013120387,0,64333324.84,5423.951053,0.352704493,0.253005783,11860.97076,0.019966126,1136.125135,25.00177765,2.45E-06,-834.4421893,157.4320551
1841.789861,0.344782953,0.000309481,-0.001930798,0,4955179.539,1533.531652,1.454984407,-0.055859417,3231.22091,0.0060907,1226.113324,25.00481224,1.43E-06,-69.27193919,7.040409675,0.445705211,0.000165031,-0.006518283,0,14850084.35,2450.720186,1.010541347,0.02674432,6059.477712,0.022030249,1214.747845,25.00481224,1.83E-06,-205.8894653,27.18283916,0.649896185,0.00012992,-0.018318196,0,24747391.1,3215.181004,0.734180478,0.05480791,7697.044451,0.004276164,1174.202505,25.00481224,2.12E-06,-331.6956228,52.39031075,0.862279664,0.000109465,-0.028848198,0,34643302.04,3792.238397,0.585237938,0.097246658,9135.317564,0.005771466,1162.305193,25.00481224,2.09E-06,-459.6687203,72.23559005,1.064008563,9.87E-05,-0.029019463,0,44539934.3,4393.911506,0.473474463,0.117993894,10136.73904,0.033564253,1187.100364,25.00481224,1.50E-06,-603.6103546,66.86944338,1.317011369,8.92E-05,-0.02397371,0,54436362.13,4854.506581,0.408573417,0.126576178,11213.57263,0.015031473,1139.893535,25.00481224,1.99E-06,-708.4084118,108.2226845,1.598231636,8.40E-05,-0.018672848,0,64333336.18,5407.040465,0.35174327,0.253839498,11898.06819,0.017970424,1120.68484,25.00481224,2.19E-06,-823.1018597,140.5214676
1846.829961,0.344850135,0.000309367,-0.002020129,0,4955179.595,1532.969548,1.454797433,-0.0555875,3232.405759,0.005420376,1225.119865,24.9990139,1.31E-06,-69.21581156,6.478306198,0.445461514,0.00016469,-0.008095365,0,14850085.99,2445.654711,1.011128231,0.027086715,6072.02886,0.02218775,1205.06321,24.9990139,1.49E-06,-204.2480017,22.11736406,0.650102906,0.000129936,-0.018189679,0,24747390.59,3215.578753,0.734310644,0.054745519,7696.09221,0.004390101,1176.02069,24.9990139,2.13E-06,-332.2092344,52.78805975,0.862386143,0.000109465,-0.028977054,0,34643301.86,3792.243689,0.585516998,0.097042398,9135.30477,0.006090593,1162.745657,24.9990139,2.09E-06,-459.8429153,72.24088183,1.064344976,9.88E-05,-0.033806657,0,44539947.98,4400.608073,0.472455218,0.118094854,10121.3167,0.025178156,1160.185759,24.9990139,1.65E-06,-589.9249624,73.56601021,1.317247232,8.95E-05,-0.022731223,0,54436363.17,4873.701165,0.408662626,0.125754421,11169.40931,0.01481914,1138.230697,24.9990139,2.34E-06,-707.3750092,127.4172688,1.59794962,8.42E-05,-0.01796465,0,64333335.47,5418.026364,0.351835256,0.253385208,11873.94286,0.018981988,1121.65627,24.9990139,2.36E-06,-823.8153392,151.5073663
1851.869384,0.344739693,0.000309517,-0.002158411,0,4955179.657,1533.711649,1.454903523,-0.055873556,3230.84177,0.005673678,1224.021582,25.0033493,1.46E-06,-69.15376169,7.220406693,0.445927874,0.000164933,-0.008266846,0,14850086.37,2449.268687,1.011297303,0.026600785,6063.069539,0.022506443,1202.824702,25.0033493,1.73E-06,-203.8685935,25.73133989,0.649846011,0.000129816,-0.018694624,0,24747391.47,3212.595463,0.734095387,0.055150875,7703.239253,0.004189265,1172.883964,25.0033493,2.01E-06,-331.3231538,49.80476998,0.862508709,0.000109345,-0.028564198,0,34643300.28,3788.058538,0.585218785,0.097361563,9145.397289,0.005557863,1166.741852,25.0033493,1.97E-06,-461.4233312,68.05573049,1.062431023,9.90E-05,-0.03448096,0,44539948.26,4410.986874,0.471798232,0.117744462,10097.50188,0.030264446,1159.638931,25.0033493,1.89E-06,-589.6469139,83.94481148,1.316982282,8.93E-05,-0.023677695,0,54436361.89,4861.690472,0.40778257,0.126520693,11197.00281,0.015017618,1140.282003,25.0033493,2.12E-06,-708.6498326,115.4065752,1.598022046,8.47E-05,-0.021489393,0,64333342.05,5445.968282,0.352679856,0.252203047,11813.0218,0.017693055,1112.686335,25.0033493,2.79E-06,-817.2272515,179.4492845
1856.911457,0.344796896,0.000309458,-0.002014073,0,4955179.581,1533.418582,1.454804775,-0.055736702,3231.459198,0.005172948,1225.368377,25.01898003,1.40E-06,-69.22985184,6.927339883,0.445232163,0.00016479,-0.007767531,0,14850085.88,2447.146299,1.011412538,0.02690843,6068.327784,0.021308368,1205.716817,25.01898003,1.59E-06,-204.3587825,23.6089519,0.649856469,0.000129971,-0.018599922,0,24747391.2,3216.432357,0.734242203,0.054786194,7694.049945,0.004301119,1173.854974,25.01898003,2.17E-06,-331.5974504,53.64166439,0.862408437,0.000109558,-0.028284143,0,34643300.2,3795.458649,0.584909689,0.09717552,9127.566233,0.005765082,1166.935447,25.01898003,2.18E-06,-461.4998942,75.45584222,1.063178865,9.87E-05,-0.028304814,0,44539932.18,4394.021327,0.471509179,0.119119465,10136.48521,0.027917681,1191.265574,25.01898003,1.51E-06,-605.7282577,66.97926451,1.31678843,8.96E-05,-0.023003912,0,54436362.37,4878.55584,0.408634411,0.125839266,11158.29441,0.014820161,1139.514137,25.01898003,2.43E-06,-708.1726276,132.2719433,1.59870617,8.38E-05,-0.018268217,0,64333329.49,5391.56441,0.351313545,0.254420538,11932.21941,0.020501428,1129.79072,25.01898003,1.94E-06,-829.7897943,125.0454123
1861.959067,0.344980411,0.000309459,-0.002120971,0,4955179.663,1533.427378,1.454619962,-0.055642681,3231.440715,0.005825027,1223.922582,24.99930191,1.40E-06,-69.14816848,6.936136226,0.44623845,0.000164979,-0.007462855,0,14850086.09,2449.948066,1.011382927,0.026610971,6061.388115,0.025128229,1204.463607,24.99930191,1.78E-06,-204.146374,26.41071905,0.650084105,0.000129889,-0.018327017,0,24747390.7,3214.422299,0.734090689,0.055022091,7698.86107,0.0043891,1175.622845,24.99930191,2.09E-06,-332.0968489,51.6316063,0.862451618,0.000109357,-0.028885673,0,34643302.43,3788.47323,0.5850704,0.097525655,9144.396786,0.006116151,1161.309034,24.99930191,1.98E-06,-459.2747591,68.47042324,1.062971476,9.89E-05,-0.031304942,0,44539939.89,4404.956553,0.473543328,0.11803278,10111.32331,0.026376573,1176.100928,24.99930191,1.75E-06,-598.0174212,77.91449014,1.317103039,8.94E-05,-0.021608379,0,54436358.34,4868.26351,0.408060282,0.126499058,11181.8841,0.015798254,1145.999684,24.99930191,2.24E-06,-712.2031932,121.9796137,1.598689277,8.43E-05,-0.018130989,0,64333333.37,5423.649849,0.35069581,0.25400359,11861.63103,0.018180383,1124.517487,24.99930191,2.44E-06,-825.9167981,157.1308515
1867.002796,0.344818102,0.000309371,-0.002168471,0,4955179.636,1532.988839,1.454817724,-0.055575636,3232.36511,0.005188725,1224.402187,25.00468254,1.32E-06,-69.17526481,6.497596668,0.446808748,0.000164944,-0.007765617,0,14850085.55,2449.432361,1.011033064,0.026708289,6062.664064,0.023075414,1207.649061,25.00468254,1.75E-06,-204.6862816,25.89501361,0.64971102,0.000129942,-0.018180509,0,24747390.18,3215.728352,0.734132458,0.055015305,7695.734052,0.004212974,1177.461586,25.00468254,2.14E-06,-332.6162671,52.93765952,0.862530529,0.0001095,-0.029107027,0,34643301.99,3793.436593,0.58543345,0.097294126,9132.432069,0.005830033,1162.410252,25.00468254,2.12E-06,-459.7102692,73.4337861,1.064053909,9.94E-05,-0.03210888,0,44539947.09,4426.813122,0.473479252,0.117381531,10061.40216,0.026961672,1161.933019,25.00468254,2.24E-06,-590.8133997,99.7710591,1.31625473,8.91E-05,-0.024700206,0,54436367.03,4848.811389,0.407329218,0.127641671,11226.74459,0.015804734,1132.013219,25.00468254,1.88E-06,-703.51104,102.5274929,1.599139655,8.37E-05,-0.019137692,0,64333344.82,5381.737632,0.351485333,0.255000633,11954.00988,0.017100969,1108.92414,25.00468254,1.79E-06,-814.4640578,115.2186343
1872.039857,0.344935349,0.000309477,-0.002064498,0,4955179.605,1533.515393,1.454702603,-0.055674162,3231.255211,0.005994819,1224.955345,24.99462891,1.42E-06,-69.20651668,7.02415076,0.446852955,0.000164899,-0.006492192,0,14850084.19,2448.757319,1.010775013,0.02730128,6064.334785,0.018841275,1215.705608,24.99462891,1.70E-06,-206.0517979,25.21997127,0.650139612,0.000129889,-0.018251808,0,24747390.62,3214.409357,0.734251521,0.055107456,7698.892043,0.004319206,1175.902207,24.99462891,2.09E-06,-332.1757647,51.61866441,0.862410701,0.00010943,-0.027852299,0,34643298.93,3791.015967,0.58521892,0.097708891,9138.262468,0.005309802,1170.167451,24.99462891,2.05E-06,-462.7780879,71.01316001,1.062091835,9.87E-05,-0.033205163,0,44539940.92,4394.05316,0.472471593,0.118652617,10136.41376,0.02553735,1174.082408,24.99462891,1.51E-06,-596.9910548,67.01109738,1.316995564,8.95E-05,-0.022995296,0,54436361.69,4873.798005,0.408526641,0.126450236,11169.18708,0.01669655,1140.614399,24.99462891,2.34E-06,-708.8564062,127.5141085,1.598979708,8.45E-05,-0.01511044,0,64333328.66,5435.119069,0.352687755,0.253549906,11836.59969,0.019461612,1130.91969,24.99462891,2.62E-06,-830.6189812,168.6000709
1877.093532,0.345012882,0.000309485,-0.002183124,0,4955179.665,1533.555833,1.454858123,-0.055749704,3231.170041,0.005817194,1223.894725,25.00969696,1.43E-06,-69.14659466,7.064591327,0.447136645,0.00016502,-0.006550363,0,14850084.05,2450.56692,1.011120791,0.026786551,6059.856569,0.014705453,1216.502894,25.00969696,1.82E-06,-206.1869312,27.02957314,0.6500903,0.000129893,-0.018399875,0,24747390.72,3214.522217,0.734213455,0.055223992,7698.621772,0.004281053,1175.544061,25.00969696,2.09E-06,-332.0745935,51.73152392,0.862529897,0.000109459,-0.028627967,0,34643300.87,3792.012617,0.585219418,0.097726343,9135.861183,0.005890013,1165.24878,25.00969696,2.08E-06,-460.8328509,72.00980974,1.063896978,9.90E-05,-0.030746761,0,44539937.7,4410.806913,0.472897424,0.11811964,10097.91146,0.026505601,1180.41297,25.00969696,1.88E-06,-600.2099846,83.76485041,1.316095462,8.91E-05,-0.025196881,0,54436365.25,4849.108845,0.408832579,0.127412774,11226.05555,0.014529938,1134.881041,25.00969696,1.89E-06,-705.293302,102.824949,1.598746668,8.41E-05,-0.01760419,0,64333333.76,5409.765912,0.352111771,0.254728492,11892.07348,0.018111834,1123.985653,25.00969696,2.23E-06,-825.526186,143.2469139
1882.137349,0.345213177,0.000309419,-0.002183704,0,4955179.653,1533.224512,1.454698938,-0.055573816,3231.868271,0.00537362,1224.091762,25.00927734,1.36E-06,-69.15772667,6.733269984,0.445860688,0.000164748,-0.008897603,0,14850086.82,2446.523213,1.011474362,0.027130566,6069.873664,0.023161987,1200.177299,25.00927734,1.55E-06,-203.4198812,22.98586564,0.649862325,0.000129928,-0.018473777,0,24747390.52,3215.377501,0.734231433,0.055164119,7696.57389,0.004171766,1176.24635,25.00927734,2.13E-06,-332.2729802,52.58680853,0.862487803,0.000109499,-0.029019772,0,34643301.66,3793.406857,0.585458507,0.097519109,9132.503569,0.005395873,1163.252432,25.00927734,2.12E-06,-460.0433346,73.40405019,1.064468536,9.91E-05,-0.033646143,0,44539945.21,4413.753266,0.471687416,0.118592138,10091.17242,0.03057412,1165.642358,25.00927734,1.95E-06,-592.6995042,86.7112029,1.316502496,8.92E-05,-0.025653106,0,54436366.55,4855.143149,0.408030128,0.12754187,11212.1033,0.014630165,1132.792997,25.00927734,2.00E-06,-703.9956479,108.859253,1.59886641,8.44E-05,-0.016883908,0,64333330.3,5427.891758,0.3521459,0.254423608,11852.36058,0.018795891,1128.695613,25.00927734,2.51E-06,-828.9854782,161.37276
1887.184679,0.345465777,0.000309459,-0.002114432,0,4955179.541,1533.427044,1.454736927,-0.055650769,3231.441339,0.005854209,1226.084441,24.99858856,1.40E-06,-69.27030738,6.935802239,0.446730417,0.000164862,-0.008255051,0,14850086.33,2448.214211,1.010879676,0.027157174,6065.680962,0.018801479,1203.068817,24.99858856,1.66E-06,-203.9099691,24.67686337,0.650051673,0.000129952,-0.018734235,0,24747390.89,3215.975283,0.734158378,0.055238982,7695.143374,0.004304085,1174.9573,24.99858856,2.15E-06,-331.9088417,53.18459,0.862361623,0.000109323,-0.029621944,0,34643301.87,3787.306597,0.585264188,0.097983277,9147.213456,0.005640503,1162.72752,24.99858856,1.94E-06,-459.8357424,67.30379029,1.064621736,9.88E-05,-0.034055707,0,44539949.8,4401.332107,0.473986166,0.118124847,10119.65212,0.031240892,1156.609299,24.99858856,1.67E-06,-588.1064233,74.29004365,1.316952062,8.94E-05,-0.021374241,0,54436357.83,4869.136244,0.408607265,0.126872195,11179.87978,0.01463396,1146.814327,24.99858856,2.26E-06,-712.709469,122.852348,1.598178303,8.43E-05,-0.019308627,0,64333337.16,5421.858121,0.352628172,0.254214219,11865.55157,0.016468753,1119.356071,24.99858856,2.42E-06,-822.1259277,155.339123
1892.229902,0.345223891,0.000309445,-0.002025272,0,4955179.485,1533.357513,1.454962895,-0.055756331,3231.587834,0.005743426,1227.080424,24.98484039,1.39E-06,-69.3265776,6.866270989,0.446347175,0.000165055,-0.007723436,0,14850085.55,2451.077387,1.011343291,0.026773321,6058.595141,0.02084667,1207.683671,24.98484039,1.86E-06,-204.6921477,27.54003959,0.649712334,0.000129944,-0.018670565,0,24747390.9,3215.763866,0.734269114,0.055209784,7695.649285,0.004013723,1174.933057,24.98484039,2.14E-06,-331.9019935,52.97317317,0.862287894,0.000109476,-0.029021584,0,34643300.24,3792.605083,0.584828063,0.097755394,9134.433847,0.006242664,1166.849924,24.98484039,2.10E-06,-461.4660718,72.60227585,1.063061096,9.91E-05,-0.034372808,0,44539944.5,4415.911379,0.47172566,0.118551902,10086.24057,0.029299557,1167.032261,24.98484039,2.00E-06,-593.4062344,88.86931655,1.317194579,8.95E-05,-0.022799311,0,54436362.87,4871.568058,0.408618363,0.126774302,11174.29998,0.015322095,1138.708199,24.98484039,2.30E-06,-707.6717619,125.2841616,1.598341899,8.42E-05,-0.023184223,0,64333342.86,5419.955151,0.352897041,0.253925249,11869.71867,0.018262396,1111.588657,24.98484039,2.39E-06,-816.4210478,153.4361534
1897.278293,0.345315003,0.00030945,-0.002035996,0,4955179.465,1533.382332,1.45474605,-0.055684796,3231.535516,0.006036085,1227.425067,25.00570488,1.39E-06,-69.34604899,6.891089711,0.445999649,0.00016502,-0.007608801,0,14850085.09,2450.561274,1.011659893,0.026539549,6059.870955,0.023041586,1210.385996,25.00570488,1.82E-06,-205.1501688,27.0239268,0.649847177,0.000129894,-0.018375891,0,24747390.35,3214.526695,0.73427093,0.055267199,7698.61093,0.004281819,1176.870408,25.00570488,2.09E-06,-332.4492679,51.73600194,0.862651776,0.000109387,-0.02873197,0,34643301.76,3789.539418,0.584737962,0.098071127,9141.823831,0.006063742,1162.994815,25.00570488,2.01E-06,-459.9414524,69.53661108,1.06397317,9.93E-05,-0.035187785,0,44539948.33,4423.203541,0.47616152,0.116277438,10069.6131,0.035104038,1159.506555,25.00570488,2.16E-06,-589.5796041,96.16147777,1.316641914,8.93E-05,-0.022691147,0,54436362.26,4862.749291,0.408066342,0.127268868,11194.56485,0.012732402,1139.682431,25.00570488,2.14E-06,-708.2772172,116.4653943,1.597922399,8.43E-05,-0.016046642,0,64333325.45,5425.872039,0.350910041,0.254684712,11856.77159,0.017659544,1135.291204,25.00570488,2.48E-06,-833.8296981,159.3530415
1902.322887,0.345408805,0.000309461,-0.00217331,0,4955179.618,1533.43698,1.454879311,-0.055750198,3231.420453,0.005815506,1224.713105,24.99139595,1.41E-06,-69.19283079,6.945737494,0.446343968,0.000164877,-0.005591097,0,14850082.68,2448.431091,1.009983025,0.02775899,6065.142177,0.021534927,1224.601758,24.99139595,1.68E-06,-207.55962,24.89374361,0.649901753,0.000129868,-0.018280319,0,24747390.34,3213.895373,0.733989418,0.055453372,7700.123205,0.004510152,1176.909075,24.99139595,2.07E-06,-332.4601907,51.10467988,0.862202235,0.000109432,-0.027921652,0,34643299.97,3791.087642,0.585660883,0.097549065,9138.089974,0.005960394,1167.527581,24.99139595,2.05E-06,-461.7340717,71.08483487,1.064090518,9.93E-05,-0.032030019,0,44539940.52,4423.706163,0.472453252,0.11836801,10068.46723,0.038377606,1174.863495,24.99139595,2.17E-06,-597.388218,96.66409992,1.316692804,8.92E-05,-0.022691424,0,54436362.27,4855.738745,0.408552777,0.127417646,11210.72717,0.015045224,1139.671368,24.99139595,2.01E-06,-708.2703417,109.4548491,1.599373407,8.39E-05,-0.020551506,0,64333346.25,5396.899845,0.350916085,0.255730523,11920.42619,0.016494015,1106.974288,24.99139595,2.03E-06,-813.031963,130.3808476
1907.373051,0.345241033,0.000309444,-0.002163383,0,4955179.489,1533.351457,1.454739024,-0.055678765,3231.6006,0.006066929,1226.996318,25.00489998,1.39E-06,-69.32182589,6.860215126,0.447137284,0.000164609,-0.008072816,0,14850085.54,2444.456671,1.01054261,0.027856702,6075.004608,0.021171918,1207.732159,25.00489998,1.41E-06,-204.7003659,20.91932317,0.650011913,0.000129918,-0.018117727,0,24747389.77,3215.128184,0.734196365,0.05533312,7697.170487,0.004169342,1178.900361,25.00489998,2.12E-06,-333.022701,52.33749169,0.862530632,0.000109518,-0.02851877,0,34643299.98,3794.067396,0.585213941,0.097868162,9130.913177,0.006544705,1167.49932,25.00489998,2.14E-06,-461.7228951,74.06458905,1.063807074,9.92E-05,-0.031131262,0,44539939.09,4418.623735,0.471966638,0.118276524,10080.04794,0.034213662,1177.664595,25.00489998,2.06E-06,-598.8125057,91.58167243,1.316858575,8.91E-05,-0.022274526,0,54436357.52,4852.299416,0.408496258,0.12768272,11218.6724,0.016017562,1147.315487,25.00489998,1.95E-06,-713.0209242,106.0155198,1.598667522,8.43E-05,-0.013247209,0,64333324.21,5424.229076,0.353008022,0.254045795,11860.3627,0.019783464,1136.988101,25.00489998,2.45E-06,-835.0760061,157.7100785
1912.407712,0.345403468,0.000309483,-0.002156485,0,4955179.575,1533.544619,1.454737959,-0.055736337,3231.19361,0.005714004,1225.478759,25.01515388,1.43E-06,-69.2360881,7.053377368,0.446384416,0.00016501,-0.007571265,0,14850085.2,2450.408256,1.011393015,0.026757527,6060.249413,0.020436408,1209.750742,25.01515388,1.81E-06,-205.0424986,26.87090856,0.649957789,0.000129939,-0.018429813,0,24747390.15,3215.64588,0.734350029,0.055263211,7695.931416,0.004113588,1177.572662,25.01515388,2.14E-06,-332.6476447,52.85518714,0.862659027,0.000109523,-0.028420289,0,34643299.54,3794.235322,0.58540611,0.09778373,9130.508945,0.005310084,1168.610311,25.01515388,2.14E-06,-462.1622698,74.23251445,1.063422499,9.92E-05,-0.034282179,0,44539950.42,4419.386927,0.472874346,0.118188525,10078.30977,0.027597755,1155.383885,25.01515388,2.07E-06,-587.4833315,92.34486397,1.316804795,8.92E-05,-0.024261886,0,54436363.16,4857.9662,0.408547452,0.127579241,11205.58705,0.014027791,1138.245385,25.01515388,2.05E-06,-707.3841376,111.6823036,1.598414363,8.45E-05,-0.015894315,0,64333326.13,5435.632764,0.352897954,0.254078278,11835.4806,0.019423012,1134.366585,25.01515388,2.63E-06,-833.1505992,169.1137668
1917.466217,0.345474809,0.00030953,-0.002069836,0,4955179.418,1533.777776,1.454766917,-0.055793907,3230.702319,0.005449921,1228.254627,24.99765205,1.47E-06,-69.39291678,7.28653394,0.445759231,0.000164684,-0.007824451,0,14850085.85,2445.573424,1.010498899,0.027899478,6072.230628,0.020017638,1205.898792,24.99765205,1.49E-06,-204.3896258,22.03607665,0.649875048,0.000129939,-0.018769088,0,24747390.44,3215.656656,0.734194773,0.055369235,7695.905718,0.00401191,1176.53114,24.99765205,2.14E-06,-332.3534294,52.86596276,0.862465746,0.000109558,-0.029821581,0,34643302.01,3795.439661,0.585286139,0.097747098,9127.612372,0.005157528,1162.377143,24.99765205,2.18E-06,-459.6971754,75.43685417,1.06402519,9.97E-05,-0.031543546,0,44539941.78,4442.465243,0.473792237,0.116944271,10025.95166,0.031854219,1172.383612,24.99765205,2.59E-06,-596.1272601,115.4231805,1.316690457,8.89E-05,-0.021647828,0,54436356.29,4841.459744,0.408186448,0.128088178,11243.78992,0.014998908,1149.293274,24.99765205,1.75E-06,-714.2500574,95.17584793,1.598985803,8.39E-05,-0.018286208,0,64333333.82,5400.23618,0.351676851,0.255830385,11913.05929,0.017591681,1123.899283,24.99765205,2.08E-06,-825.4627505,133.7171827
1922.497041,0.345546682,0.00030945,-0.00210852,0,4955179.428,1533.379447,1.454549036,-0.055608362,3231.541571,0.005398323,1228.081646,24.97277069,1.39E-06,-69.38314385,6.88820537,0.446718327,0.000165015,-0.006507729,0,14850083.98,2450.491848,1.01063355,0.027314845,6060.042188,0.02113514,1216.911255,24.97277069,1.82E-06,-206.2561449,26.9545009,0.649686204,0.000129939,-0.018606411,0,24747390.12,3215.653523,0.734263152,0.05539617,7695.913116,0.00361685,1177.670948,24.97277069,2.14E-06,-332.6754091,52.86282999,0.862380935,0.000109486,-0.029706434,0,34643300.87,3792.958046,0.585441561,0.097812463,9133.583987,0.005997569,1165.242116,24.97277069,2.11E-06,-460.8302155,72.95523907,1.062664295,9.88E-05,-0.033421582,0,44539944.16,4399.456628,0.472022747,0.119638317,10123.96483,0.029660808,1167.706708,24.97277069,1.63E-06,-593.7491738,72.41456524,1.317296854,8.93E-05,-0.024036914,0,54436361.42,4862.043766,0.408316306,0.127706812,11196.1891,0.015208522,1141.034455,24.97277069,2.13E-06,-709.1174582,115.7598693,1.598801016,8.41E-05,-0.018234509,0,64333332.09,5408.894977,0.351584857,0.255778731,11893.98803,0.017963931,1126.254753,24.97277069,2.21E-06,-827.1927563,142.3759792
1927.536911,0.34538981,0.000309415,-0.002050913,0,4955179.375,1533.207032,1.454682764,-0.055551378,3231.904935,0.005485655,1229.017845,24.99130249,1.36E-06,-69.43603642,6.715790364,0.447118183,0.000164796,-0.00766354,0,14850084.29,2447.230743,1.011003295,0.027251415,6068.117743,0.020905517,1215.079882,24.99130249,1.60E-06,-205.9457427,23.6933956,0.649809676,0.000129916,-0.018534868,0,24747390.24,3215.090586,0.734146628,0.055518391,7697.260644,0.003914865,1177.260204,24.99130249,2.12E-06,-332.5593798,52.29989358,0.862750843,0.000109378,-0.028554406,0,34643298.45,3789.226519,0.584991602,0.098313113,9142.577851,0.005575186,1171.377806,24.99130249,2.00E-06,-463.2567595,69.22371211,1.063185153,9.90E-05,-0.032189103,0,44539938.08,4409.020266,0.472899067,0.118786671,10102.00348,0.028408134,1179.654014,24.99130249,1.84E-06,-599.8240747,81.97820308,1.316794361,8.92E-05,-0.024671183,0,54436363.97,4854.97206,0.407884434,0.127925957,11212.49789,0.016733174,1136.941246,24.99130249,2.00E-06,-706.5736556,108.6881637,1.59806659,8.41E-05,-0.021703752,0,64333338.48,5411.015767,0.352350104,0.255113604,11889.32748,0.018698909,1117.559574,24.99130249,2.25E-06,-820.8064667,144.4967698
